-8.197404829072211241e-01,-7.980172272802397160e-01,-7.752039761111298999e-01
-7.752039761111298999e-01,-7.513318895568737998e-01,-7.264335740162245481e-01
-7.264335740162245481e-01,-7.005430375932908404e-01,-6.736956436465572073e-01
-6.736956436465570963e-01,-6.459280624867872467e-01,-6.172782212897930387e-01
-6.172782212897930387e-01,-5.877852522924732481e-01,-5.574894393428857509e-01
-5.574894393428857509e-01,-5.264321628773561690e-01,-4.946558433997793047e-01
-4.946558433997793047e-01,-4.622038835403137758e-01,-4.291206087726088803e-01
-4.291206087726087692e-01,-3.954512068705424155e-01,-3.612416661871529766e-01
-3.612416661871529766e-01,-3.265387128400834560e-01,-2.913897468893248965e-01
-2.913897468893248965e-01,-2.558427775944359106e-01,-2.199463578396690933e-01
-2.199463578396690933e-01,-1.837495178165709231e-01,-1.473016980546381915e-01
-1.473016980546382193e-01,-1.106526818915007648e-01,-7.385252747487400238e-02
-7.385252747487400238e-02,-3.695149938914502746e-02,-2.449293598294706414e-16
